ID_Transaccion,Fecha,Cliente_ID,Producto,Categoria,Precio_Unitario,Cantidad,Descuento_%,Costo_Envio,Region
T2024-02794,2024-01-07,C0024,Tarjeta microSD 256 GB,Almacenamiento,32.23,4.0,15.0,0.0,Comunitat Valenciana
T2024-03845,2024-08-13,C0852,Pulsera de actividad,Vestible,57.41,2.0,5.0,0.0,Galicia
T2024-04035,2024-06-16,C0700,Disco SSD 2 TB,Almacenamiento,183.29,1.0,5.0,0.0,Comunitat Valenciana
T2024-00722,2024-06-21,C0954,Auriculares con cable,Perifericos,28.84,4.0,0.0,0.0,Cataluna
T2024-01614,2024-11-07,C0302,Tarjeta microSD 256 GB,Almacenamiento,35.61,1.0,,4.49,Andalucia
T2024-03830,2024-05-14,C0009,Tablet 10 pulgadas,Telefonia,250.64,1.0,0.0,0.0,Cataluna
T2024-02813,2024-09-27,C0030,Teclado mecanico,Perifericos,91.63,5.0,,0.0,Comunitat Valenciana
T2024-04916,2024-09-03,C0003,Auriculares con cable,Perifericos,27.4,5.0,0.0,0.0,Cataluna
T2024-03724,2024-11-01,C0013,Raton ergonomico,Perifericos,39.12,3.0,10.0,0.0,Madrid
T2024-02132,2024-06-27,C0072,Movil gama media,Telefonia,320.9,1.0,,0.0,Comunitat Valenciana
T2024-04516,2024-05-30,C0096,Camara web 1080p,Perifericos,68.13,1.0,0.0,6.09,Comunitat Valenciana
T2024-01305,2024-05-07,C0066,Altavoz bluetooth,Audio,77.7,2.0,25.0,0.0,Galicia
T2024-04034,2024-06-29,C0049,Raton ergonomico,Perifericos,45.28,1.0,5.0,5.9,Comunitat Valenciana
T2024-01835,2024-04-10,C0111,Teclado mecanico,Perifericos,82.02,1.0,30.0,6.22,Galicia
T2024-02127,2024-12-15,C0036,Movil gama media,Telefonía,365.23,1.0,0.0,0.0,Comunitat Valenciana
T2024-02266,2024-08-24,C0133,Camara web 1080p,Perifericos,66.08,5.0,0.0,9.63,Canarias
T2024-00585,2024-12-06,C0264,Barra de sonido,Audio,215.78,2.0,0.0,0.0,Comunitat Valenciana
T2024-02308,2024-12-24,C0003,Raton ergonomico,Perifericos,45.49,1.0,0.0,10.37,Canarias
T2024-02787,2024-02-20,C0904,Altavoz bluetooth,Audio,87.47,5.0,0.0,0.0,Andalucia
T2024-03302,2024-10-06,C0874,Pulsera de actividad,Vestible,62.92,4.0,0.0,0.0,Comunitat Valenciana
T2024-01896,2024-11-03,C0088,Teclado mecanico,Perifericos,75.15,2.0,5.0,0.0,Comunitat Valenciana
T2024-01422,2024-03-29,C0125,Movil gama media,Telefonia,332.69,2.0,0.0,0.0,Cataluna
T2024-02372,2024-10-03,C1188,Pulsera de actividad,Vestible,61.03,1.0,,4.04,Cataluna
T2024-02030,2024-12-27,C0001,Altavoz bluetooth,Audio,76.47,2.0,5.0,0.0,Cataluna
T2024-02820,2024-11-21,C0295,Auriculares con cable,Perifericos,27.34,2.0,0.0,4.31,Galicia
T2024-03442,2024-07-07,C0001,Barra de sonido,Audio,194.3,2.0,10.0,0.0,Cataluna
T2024-01308,2024-11-02,C0909,Camara web 1080p,Perifericos,67.23,1.0,0.0,5.65,Madrid
T2024-01508,2024-12-20,C0006,Tarjeta microSD 256 GB,Almacenamiento,35.15,5.0,0.0,0.0,Andalucia
T2024-04580,2024-10-06,C1185,Raton ergonomico,Perifericos,43.9,1.0,15.0,6.53,Madrid
T2024-00707,2024-04-13,C0069,Auriculares con cable,Perifericos,29.39,1.0,20.0,4.56,Cataluna
T2024-04302,2024-02-21,C0485,Disco SSD 1 TB,Almacenamiento,104.04,2.0,0.0,0.0,Andalucia
T2024-00702,2024-04-02,C0088,Raton ergonomico,Perifericos,47.75,1.0,0.0,5.81,Madrid
T2024-00988,2024-07-21,C0135,Auriculares inalambricos,Audio,122.09,1.0,10.0,0.0,Madrid
T2024-03510,2024-03-08,C0649,Reloj inteligente,Vestible,197.92,4.0,20.0,12.55,Canarias
T2024-01612,2024-12-06,C0092,Tarjeta microSD 256 GB,Almacenamiento,29.88,2.0,0.0,3.66,Cataluna
T2024-01010,2024-09-11,C0641,Auriculares con cable,Perifericos,30.61,2.0,20.0,3.45,Galicia
T2024-03757,2024-12-08,C0737,Reloj inteligente,Vestible,175.52,1.0,0.0,0.0,Madrid
T2024-04433,2024-04-03,C0007,Camara web 1080p,Perifericos,70.2,2.0,0.0,0.0,Pais Vasco
T2024-01312,2024-05-21,C0002,Tarjeta microSD 256 GB,Almacenamiento,34.52,2.0,0.0,6.04,Madrid
T2024-03883,2024-05-17,C0805,Altavoz bluetooth,Audio,77.83,1.0,25.0,6.29,Comunitat Valenciana
T2024-04150,2024-01-11,C0908,Altavoz bluetooth,Audio,77.07,1.0,0.0,3.04,Madrid
T2024-00600,2024-12-05,C0024,Portatil 16 pulgadas,Informatica,1582.5,1.0,25.0,0.0,Comunitat Valenciana
T2024-03903,2024-01-07,C0055,Teclado mecanico,Perifericos,91.01,3.0,0.0,0.0,Andalucia
T2024-02271,2024-02-26,C0027,Camara web 1080p,Perifericos,65.16,1.0,0.0,6.15,Andalucia
T2024-01328,2024-12-11,C0196,Disco SSD 1 TB,Almacenamiento,91.1,1.0,0.0,6.49,Cataluna
T2024-03714,2024-11-02,C0158,Raton ergonomico,Perifericos,47.58,2.0,0.0,3.85,Comunitat Valenciana
T2024-04932,2024-01-07,C0009,Monitor 27 pulgadas,Informatica,252.05,1.0,20.0,0.0,Andalucia
T2024-01621,2024-03-11,C1174,Monitor 27 pulgadas,Informatica,243.96,4.0,,0.0,Cataluna
T2024-01719,2024-12-27,C1114,Raton ergonomico,Perifericos,48.91,3.0,0.0,0.0,Madrid
T2024-03315,2024-04-29,C0786,Movil gama media,Telefonia,348.13,4.0,0.0,0.0,Comunitat Valenciana
T2024-03079,2024-11-24,C0023,Camara web 1080p,Perifericos,64.0,3.0,0.0,0.0,Cataluna
T2024-03008,2024-07-17,C0005,Tarjeta microSD 256 GB,Almacenamiento,29.17,2.0,0.0,6.49,Madrid
T2024-04129,2024-05-07,C0169,Tarjeta microSD 256 GB,Almacenamiento,34.88,5.0,10.0,0.0,Galicia
T2024-02665,2024-07-14,C0313,Tablet 10 pulgadas,Telefonia,257.13,2.0,0.0,0.0,Andalucia
T2024-03336,2024-05-04,C0001,Pulsera de actividad,Vestible,60.61,4.0,25.0,0.0,Madrid
T2024-03662,2024-11-22,C0636,Auriculares con cable,Perifericos,28.22,2.0,0.0,3.08,Comunitat Valenciana
T2024-02880,2024-10-19,C0225,Auriculares inalambricos,Audio,133.92,4.0,0.0,0.0,Comunitat Valenciana
T2024-00130,2024-03-28,C0001,Auriculares con cable,Perifericos,32.68,2.0,0.0,6.35,Andalucia
T2024-04082,2024-03-12,C0009,Teclado mecanico,Perifericos,88.56,1.0,0.0,4.73,Madrid
T2024-02955,2024-11-20,C0003,Tablet 10 pulgadas,Telefonia,308.82,1.0,0.0,0.0,Comunitat Valenciana
T2024-01550,2024-04-08,C0425,Auriculares inalambricos,Audio,128.06,4.0,30.0,0.0,Comunitat Valenciana
T2024-02930,2024-07-15,C0011,Camara web 1080p,Perifericos,63.08,5.0,20.0,0.0,Comunitat Valenciana
T2024-00207,2024-12-15,C0004,Pulsera de actividad,Vestible,62.12,2.0,0.0,0.0,Comunitat Valenciana
T2024-00723,2024-04-06,C0707,Pulsera de actividad,Vestible,59.0,1.0,5.0,3.32,Cataluna
T2024-02956,2024-01-07,C0030,Pulsera de actividad,Vestible,66.98,2.0,,0.0,Pais Vasco
T2024-01145,2024-07-10,C0116,Teclado mecanico,Perifericos,79.77,1.0,15.0,5.43,Comunitat Valenciana
T2024-04297,2024-12-03,C0002,Reloj inteligente,Vestible,173.03,5.0,0.0,0.0,Madrid
T2024-03906,2024-12-22,C0044,Tarjeta microSD 256 GB,Almacenamiento,30.48,4.0,,0.0,Cataluna
T2024-00187,2024-11-03,C0003,Auriculares con cable,Perifericos,29.07,2.0,0.0,3.95,Comunitat Valenciana
T2024-01740,2024-05-14,C0001,Teclado mecanico,Perifericos,85.76,1.0,10.0,6.88,Comunitat Valenciana
T2024-02987,2024-05-21,C0385,Disco SSD 2 TB,Almacenamiento,158.45,1.0,0.0,0.0,Pais Vasco
T2024-00874,2024-05-13,C0008,Teclado mecanico,Perifericos,88.61,2.0,5.0,0.0,Andalucia
T2024-01622,2024-12-22,C0198,Pulsera de actividad,Vestible,61.15,1.0,10.0,5.44,Madrid
T2024-01998,2024-11-16,C0075,Tarjeta microSD 256 GB,Almacenamiento,36.7,1.0,0.0,5.55,Comunitat Valenciana
T2024-02717,2024-11-09,C0004,Auriculares con cable,Perifericos,31.83,1.0,0.0,4.91,Galicia
T2024-01094,2024-06-11,C0154,Reloj inteligente,Vestible,190.67,5.0,15.0,0.0,Cataluna
T2024-01234,2024-10-11,C0013,Teclado mecanico,Perifericos,95.61,1.0,,3.79,Cataluna
T2024-02823,2024-06-09,C1134,Auriculares con cable,Perifericos,30.6,2.0,0.0,4.35,Galicia
T2024-01599,2024-12-22,C0026,Monitor 27 pulgadas,Informatica,284.89,4.0,0.0,10.16,Canarias
T2024-04893,2024-09-16,C0905,Auriculares inalambricos,Audio,126.59,2.0,30.0,0.0,Comunitat Valenciana
T2024-02033,2024-12-08,C0935,Auriculares con cable,Perifericos,28.05,1.0,10.0,6.48,Madrid
T2024-03152,2024-11-09,C0001,Auriculares inalambricos,Audio,132.04,5.0,5.0,14.23,Canarias
T2024-01672,2024-10-20,C0011,Reloj inteligente,Vestible,190.96,2.0,0.0,0.0,Comunitat Valenciana
T2024-04392,2024-09-18,C0002,Auriculares inalambricos,Audio,132.67,1.0,5.0,0.0,Comunitat Valenciana
T2024-02809,2024-09-19,C0003,Altavoz bluetooth,Audio,78.2,1.0,0.0,3.01,Madrid
T2024-03036,2024-09-29,C0990,Raton ergonomico,Perifericos,42.29,1.0,0.0,5.37,Madrid
T2024-00537,2024-06-06,C0832,Movil gama media,Telefonia,315.84,2.0,25.0,0.0,Andalucia
T2024-02662,2024-11-22,C0888,Raton ergonomico,Perifericos,47.36,4.0,20.0,0.0,Comunitat Valenciana
T2024-01698,2024-08-25,C0056,Raton ergonomico,Perifericos,45.53,1.0,0.0,8.43,Canarias
T2024-03435,2024-05-10,C0747,Raton ergonomico,Perifericos,48.66,2.0,,4.16,Cataluna
T2024-03898,2024-05-13,C1047,Camara web 1080p,Perifericos,65.77,1.0,15.0,3.37,Comunitat Valenciana
T2024-02903,2024-01-27,C0027,Disco SSD 2 TB,Almacenamiento,174.7,4.0,0.0,0.0,Andalucia
T2024-03586,2024-08-10,C0002,Raton ergonomico,Perifericos,46.7,1.0,25.0,6.26,Cataluna
T2024-01029,2024-10-31,C0268,Camara web 1080p,Perifericos,76.01,1.0,5.0,6.03,Galicia
T2024-02389,2024-07-27,C1035,Tarjeta microSD 256 GB,Almacenamiento,34.12,1.0,20.0,6.18,Comunitat Valenciana
T2024-01529,2024-09-02,C0135,Pulsera de actividad,Vestible,54.43,4.0,0.0,0.0,Madrid
T2024-03901,2024-04-06,C0286,Disco SSD 1 TB,Almacenamiento,98.65,5.0,0.0,0.0,Comunitat Valenciana
T2024-00701,2024-11-03,C0212,Auriculares con cable,Perifericos,28.22,1.0,,5.52,Pais Vasco
T2024-02901,2024-07-10,C0011,Auriculares con cable,Perifericos,29.8,1.0,0.0,3.02,Pais Vasco
T2024-03329,2024-04-25,C0002,Auriculares inalambricos,Audio,127.95,1.0,0.0,0.0,Madrid
T2024-01586,2024-07-01,C0002,Raton ergonomico,Perifericos,44.4,1.0,15.0,5.57,Andalucia
T2024-03392,2024-04-27,C0012,Raton ergonomico,Perifericos,47.05,2.0,30.0,6.69,Comunitat Valenciana
T2024-03318,2024-09-12,C0257,Tarjeta microSD 256 GB,Almacenamiento,38.17,2.0,0.0,4.53,Comunitat Valenciana
T2024-04695,2024-02-01,C0111,Tablet 10 pulgadas,Telefonia,259.91,1.0,0.0,0.0,Madrid
T2024-01289,2024-01-23,C0001,Raton ergonomico,Perifericos,44.01,1.0,0.0,4.12,Cataluna
T2024-03735,2024-04-02,C0664,Tarjeta microSD 256 GB,Almacenamiento,32.1,2.0,0.0,5.07,Comunitat Valenciana
T2024-04841,2024-07-24,C0324,Tarjeta microSD 256 GB,Almacenamiento,35.51,2.0,,3.28,Comunitat Valenciana
T2024-04003,2024-07-02,C0133,Disco SSD 2 TB,Almacenamiento,178.1,2.0,0.0,0.0,Andalucia
T2024-02858,2024-05-26,C0116,Teclado mecanico,Perifericos,87.17,1.0,0.0,3.81,Comunitat Valenciana
T2024-03330,2024-03-21,C0072,Auriculares con cable,Perifericos,29.44,1.0,0.0,5.4,Comunitat Valenciana
T2024-03645,2024-11-16,C0357,Disco SSD 2 TB,Almacenamiento,159.69,4.0,0.0,0.0,Comunitat Valenciana
T2024-04827,2024-11-23,C0357,Camara web 1080p,Perifericos,72.63,1.0,0.0,4.27,Pais Vasco
T2024-00451,2024-11-25,C0955,Pulsera de actividad,Vestible,55.95,1.0,25.0,13.31,Canarias
T2024-04941,2024-01-20,C0322,Disco SSD 2 TB,Almacenamiento,166.15,3.0,5.0,0.0,Cataluna
T2024-02281,2024-12-28,C0275,Disco SSD 1 TB,Almacenamiento,82.88,1.0,0.0,6.31,Galicia
T2024-02122,2024-05-06,C0054,Raton ergonomico,Perifericos,44.08,1.0,25.0,4.28,Cataluna
T2024-01843,2024-03-22,C0001,Monitor 27 pulgadas,Informatica,222.59,2.0,0.0,0.0,
T2024-01241,2024-10-14,C0154,Altavoz bluetooth,Audio,81.86,1.0,,3.47,Madrid
T2024-01543,2024-10-20,C0493,Auriculares con cable,Perifericos,29.68,1.0,5.0,3.01,Galicia
T2024-04713,2024-09-20,C0505,Disco SSD 1 TB,Almacenamiento,99.9,2.0,20.0,0.0,Cataluna
T2024-04632,2024-03-24,C0156,Auriculares con cable,Perifericos,29.13,3.0,0.0,5.89,Andalucia
T2024-02617,2024-02-09,C0004,Disco SSD 1 TB,Almacenamiento,97.3,2.0,30.0,0.0,Comunitat Valenciana
T2024-01625,2024-06-06,C0008,Auriculares con cable,Perifericos,26.83,1.0,0.0,4.28,Comunitat Valenciana
T2024-02803,2024-07-07,C0617,Auriculares con cable,Perifericos,32.03,3.0,0.0,4.58,Comunitat Valenciana
T2024-00394,2024-01-27,C0024,Camara web 1080p,Perifericos,71.35,5.0,0.0,0.0,Comunitat Valenciana
T2024-00259,2024-12-22,C0134,Tarjeta microSD 256 GB,Almacenamiento,37.13,3.0,10.0,0.0,Comunitat Valenciana
T2024-03967,2024-04-08,C0359,Tarjeta microSD 256 GB,Almacenamiento,31.85,2.0,0.0,4.76,Andalucia
T2024-02749,2024-07-13,C0009,Portatil 14 pulgadas,Informatica,855.63,1.0,5.0,0.0,Pais Vasco
T2024-D0034,2024-01-16,C0001,Barra de sonido,Audio,195.57,1.0,10.0,0.0,Comunitat Valenciana
T2024-01678,2024-11-24,C0008,Pulsera de actividad,Vestible,55.5,1.0,25.0,6.7,Madrid
T2024-03262,2024-07-05,C0550,Teclado mecanico,Perifericos,84.39,2.0,30.0,0.0,Andalucia
T2024-04882,2024-06-22,C0137,Disco SSD 2 TB,Almacenamiento,168.14,1.0,0.0,0.0,Madrid
T2024-02309,2024-08-03,C0015,Camara web 1080p,Perifericos,75.32,1.0,10.0,4.82,Cataluna
T2024-03500,2024-12-30,C0431,Camara web 1080p,Perifericos,68.28,2.0,0.0,0.0,Cataluna
T2024-03211,2024-06-03,C0921,Auriculares con cable,Perifericos,28.48,2.0,0.0,10.73,Canarias
T2024-02063,2024-06-21,C0588,Altavoz bluetooth,Audio,75.2,3.0,0.0,0.0,Comunitat Valenciana
T2024-03892,2024-09-22,C0965,Disco SSD 2 TB,Almacenamiento,165.43,3.0,15.0,0.0,Cataluna
T2024-04339,2024-09-11,C0007,Disco SSD 1 TB,Almacenamiento,-102.67,3.0,30.0,13.19,Canarias
T2024-00617,2024-09-20,C0240,Tarjeta microSD 256 GB,Almacenamiento,34.7,5.0,20.0,0.0,Pais Vasco
T2024-03473,2024-07-15,C0023,Raton ergonomico,Perifericos,45.62,2.0,10.0,5.76,Madrid
T2024-00411,2024-02-03,C0869,Auriculares con cable,Perifericos,30.29,4.0,0.0,0.0,Cataluna
T2024-00977,2024-12-15,C0949,Tarjeta microSD 256 GB,Almacenamiento,34.66,1.0,0.0,3.14,Comunitat Valenciana
T2024-04300,2024-09-11,C0375,Altavoz bluetooth,Audio,75.81,2.0,10.0,0.0,Madrid
T2024-00887,2024-11-16,C0032,Barra de sonido,Audio,186.75,4.0,0.0,0.0,Cataluna
T2024-04894,2024-08-04,C0790,Movil gama media,Telefonia,379.02,2.0,30.0,0.0,Madrid
T2024-03891,2024-10-16,C0047,Teclado mecanico,Perifericos,87.57,1.0,30.0,6.31,Madrid
T2024-00232,2024-12-20,C0016,Auriculares inalambricos,Audio,134.13,2.0,10.0,0.0,Cataluna
T2024-04267,2024-12-07,C0308,Altavoz bluetooth,Audio,83.1,2.0,10.0,0.0,Madrid
T2024-02507,2024-11-07,C0001,Tablet 10 pulgadas,Telefonia,260.59,1.0,0.0,0.0,Andalucia
T2024-02963,2024-10-20,C0727,Pulsera de actividad,Vestible,51.59,1.0,0.0,5.76,Comunitat Valenciana
T2024-03780,2024-06-16,C0130,Auriculares inalambricos,Audio,135.82,4.0,35.0,0.0,Cataluna
T2024-04912,2024-06-11,C0197,Disco SSD 1 TB,Almacenamiento,90.9,4.0,0.0,0.0,Madrid
T2024-04570,2024-11-09,C0111,Teclado mecanico,Perifericos,95.15,1.0,30.0,4.55,Andalucia
T2024-01392,2024-04-17,C0732,Tablet 10 pulgadas,Telefonia,302.88,2.0,0.0,0.0,Andalucia
T2024-04429,2024-12-12,C0259,Auriculares con cable,Perifericos,26.6,2.0,15.0,4.11,Comunitat Valenciana
T2024-01780,2024-08-19,C0020,Tarjeta microSD 256 GB,Almacenamiento,31.89,2.0,0.0,6.33,Andalucia
T2024-00705,2024-04-30,C0568,Reloj inteligente,Vestible,206.59,2.0,0.0,0.0,Pais Vasco
T2024-01665,2024-04-13,C0627,Pulsera de actividad,Vestible,63.29,1.0,30.0,3.25,Madrid
T2024-03647,2024-03-24,C0003,Altavoz bluetooth,Audio,79.32,5.0,10.0,10.82,Canarias
T2024-00740,2024-04-14,C0438,Tablet 10 pulgadas,Telefonia,296.33,5.0,0.0,0.0,Galicia
T2024-04162,2024-12-24,C0525,Raton ergonomico,Perifericos,42.88,1.0,0.0,5.42,Madrid
T2024-03940,2024-02-19,C0013,Movil gama media,Telefonia,340.47,1.0,0.0,0.0,Andalucia
T2024-04303,2024-01-08,C0001,Auriculares con cable,Perifericos,28.0,2.0,30.0,6.9,Madrid
T2024-01348,2024-02-23,C0009,Reloj inteligente,Vestible,178.78,3.0,0.0,0.0,Andalucia
T2024-00634,2024-12-18,C0007,Tarjeta microSD 256 GB,Almacenamiento,30.94,4.0,0.0,0.0,Pais Vasco
T2024-04997,2024-10-05,C0001,Pulsera de actividad,Vestible,63.54,1.0,0.0,6.93,Andalucia
T2024-04450,2024-03-29,C0033,Altavoz bluetooth,Audio,75.05,1.0,0.0,6.12,Comunitat Valenciana
T2024-04519,2024-01-07,C0083,Portatil 14 pulgadas,Informatica,950.68,1.0,0.0,0.0,Comunitat Valenciana
T2024-02313,2024-09-16,C0014,Portatil 14 pulgadas,Informatica,827.69,3.0,0.0,0.0,Pais Vasco
T2024-03272,2024-03-18,C0258,Pulsera de actividad,Vestible,56.39,1.0,0.0,3.07,Andalucia
T2024-02745,2024-07-05,C0354,Tarjeta microSD 256 GB,Almacenamiento,36.73,2.0,0.0,6.85,Cataluna
T2024-01706,2024-01-19,C0106,Auriculares con cable,Perifericos,30.79,1.0,0.0,4.75,Andalucia
T2024-00567,2024-10-11,C0178,Reloj inteligente,Vestible,182.38,5.0,10.0,0.0,Andalucia
T2024-01174,2024-03-22,C0243,Altavoz bluetooth,Audio,79.19,2.0,125.0,0.0,Galicia
T2024-00177,2024-04-18,C0841,Altavoz bluetooth,Audio,76.95,1.0,,3.04,Madrid
T2024-03509,2024-03-21,C0188,Monitor 27 pulgadas,Informatica,254.67,2.0,0.0,0.0,Comunitat Valenciana
T2024-02326,2024-10-18,C0914,Auriculares con cable,Perifericos,30.81,1.0,0.0,4.49,Madrid
T2024-01425,2024-11-08,C0902,Auriculares con cable,Perifericos,28.37,1.0,0.0,3.42,Cataluna
T2024-01435,2024-06-09,C0478,Auriculares con cable,Perifericos,30.29,1.0,10.0,5.96,Comunitat Valenciana
T2024-02605,2024-05-22,C0831,Auriculares con cable,Perifericos,27.6,4.0,25.0,0.0,Madrid
T2024-01738,2024-01-01,C0403,Altavoz bluetooth,Audio,86.99,5.0,0.0,0.0,Comunitat Valenciana
T2024-03887,2024-12-08,C0156,Portatil 16 pulgadas,Informatica,1442.61,2.0,0.0,0.0,Galicia
T2024-01066,2024-11-23,C0098,Movil gama media,Telefonia,356.19,2.0,0.0,0.0,Galicia
T2024-04826,2024-09-29,C0090,Disco SSD 1 TB,Almacenamiento,90.7,2.0,0.0,0.0,Pais Vasco
T2024-00684,2024-01-02,C0312,Auriculares inalambricos,Audio,130.0,2.0,10.0,0.0,Galicia
T2024-04727,2024-06-18,C0016,Raton ergonomico,Perifericos,42.7,2.0,20.0,6.07,Pais Vasco
T2024-03568,2024-09-02,C0224,Barra de sonido,Audio,192.46,1.0,25.0,0.0,Madrid
T2024-03713,2024-07-12,C0730,Teclado mecanico,Perifericos,85.08,4.0,0.0,0.0,Galicia
T2024-02443,2024-03-09,C0535,Disco SSD 1 TB,Almacenamiento,91.58,3.0,10.0,0.0,Comunitat Valenciana
T2024-02007,2024-04-20,C0327,Disco SSD 1 TB,Almacenamiento,100.47,2.0,5.0,0.0,Cataluna
T2024-03513,2024-12-30,C0848,Tablet 10 pulgadas,Telefonia,238.35,1.0,0.0,0.0,Galicia
T2024-02104,2024-01-21,C0002,Monitor 27 pulgadas,Informatica,259.65,5.0,15.0,0.0,Comunitat Valenciana
T2024-04372,2024-06-02,C0079,Camara web 1080p,Perifericos,62.52,1.0,0.0,4.19,Cataluna
T2024-03034,2024-05-14,C0120,Disco SSD 1 TB,Almacenamiento,101.15,4.0,0.0,8.02,Canarias
T2024-03238,2024-12-06,C0306,Disco SSD 2 TB,Almacenamiento,180.27,2.0,25.0,0.0,Madrid
T2024-00756,2024-07-30,C0818,Altavoz bluetooth,Audio,73.5,1.0,10.0,4.17,Andalucia
T2024-03347,2024-05-28,C0035,Tarjeta microSD 256 GB,Almacenamiento,34.67,1.0,10.0,4.57,Andalucia
T2024-01227,2024-05-19,C0001,Portatil 16 pulgadas,Informatica,1517.71,2.0,0.0,0.0,Cataluna
T2024-02716,2024-05-26,C0230,Tablet 10 pulgadas,Telefonia,266.68,1.0,0.0,0.0,Cataluna
T2024-00301,2024-02-11,C0012,Altavoz bluetooth,Audio,78.26,3.0,0.0,0.0,Madrid
T2024-04438,2024-11-22,C0337,Reloj inteligente,Vestible,196.37,5.0,0.0,0.0,Comunitat Valenciana
T2024-03689,2024-11-04,C0028,Altavoz bluetooth,Audio,82.7,1.0,0.0,3.11,Cataluna
T2024-02871,2024-05-21,C0412,Teclado mecanico,Perifericos,90.01,2.0,0.0,0.0,Andalucia
T2024-00614,2024-11-04,C0064,Auriculares con cable,Perifericos,31.88,5.0,0.0,0.0,Comunitat Valenciana
T2024-02125,2024-08-01,C0004,Auriculares con cable,Perifericos,24.95,2.0,0.0,4.08,Cataluna
T2024-02040,2024-11-23,C0641,Teclado mecanico,Perifericos,93.17,5.0,0.0,0.0,Andalucia
T2024-04299,2024-11-22,C0162,Pulsera de actividad,Vestible,50.89,1.0,0.0,5.82,Galicia
T2024-02597,2024-11-11,C0043,Auriculares inalambricos,Audio,127.97,4.0,0.0,13.93,Canarias
T2024-00375,2024-03-05,C0622,Disco SSD 1 TB,Almacenamiento,105.36,1.0,,0.0,Comunitat Valenciana
T2024-00205,2024-12-22,C0001,Tarjeta microSD 256 GB,Almacenamiento,30.89,4.0,0.0,0.0,Comunitat Valenciana
T2024-01716,2024-12-08,C0570,Tarjeta microSD 256 GB,Almacenamiento,31.88,5.0,0.0,0.0,Madrid
T2024-03051,2024-12-12,C1073,Teclado mecanico,Perifericos,87.34,1.0,0.0,6.95,Madrid
T2024-04222,2024-04-04,C0057,Raton ergonomico,Perifericos,44.66,1.0,0.0,6.12,Galicia
T2024-01501,2024-11-10,C0008,Auriculares con cable,Perifericos,32.48,1.0,0.0,6.28,Comunitat Valenciana
T2024-04442,2024-04-05,C0733,Pulsera de actividad,Vestible,61.61,2.0,10.0,0.0,Madrid
T2024-00598,2024-12-17,C0366,Movil gama media,Telefonia,320.62,2.0,0.0,0.0,Cataluna
T2024-03521,2024-03-23,C0005,Teclado mecanico,Perifericos,83.24,2.0,0.0,0.0,Andalucia
T2024-02001,2024-02-15,C1146,Altavoz bluetooth,Audio,86.65,2.0,0.0,0.0,Madrid
T2024-04946,2024-05-09,C0001,Barra de sonido,Audio,207.45,1.0,30.0,0.0,Cataluna
T2024-03440,2024-12-30,C0640,Reloj inteligente,Vestible,163.34,3.0,10.0,0.0,Comunitat Valenciana
T2024-02238,2024-08-02,C0158,Auriculares con cable,Perifericos,32.79,2.0,30.0,6.61,Galicia
T2024-04501,2024-01-28,C0206,Raton ergonomico,Perifericos,47.56,2.0,0.0,5.01,Madrid
T2024-02511,2024-11-21,C0212,Disco SSD 2 TB,Almacenamiento,154.7,5.0,0.0,0.0,Andalucia
T2024-00786,2024-06-17,C0132,Altavoz bluetooth,Audio,80.78,1.0,10.0,4.06,Andalucia
T2024-04458,2024-12-01,C0201,Teclado mecanico,Perifericos,80.57,2.0,25.0,0.0,Galicia
T2024-03223,2024-05-14,C0703,Teclado mecanico,Perifericos,84.69,2.0,0.0,0.0,Comunitat Valenciana
T2024-01744,2024-03-09,C0012,Raton ergonomico,Perifericos,42.27,1.0,10.0,6.81,Madrid
T2024-04585,2024-10-18,C0629,Raton ergonomico,Perifericos,41.66,1.0,0.0,3.35,Cataluna
T2024-01766,2024-11-23,C0712,Teclado mecanico,Perifericos,92.92,4.0,0.0,0.0,Cataluna
T2024-03416,2024-01-01,C0811,Altavoz bluetooth,Audio,-88.01,2.0,15.0,0.0,Cataluna
T2024-04167,2024-06-23,C0007,Camara web 1080p,Perifericos,76.73,3.0,20.0,0.0,Galicia
T2024-01299,2024-01-14,C0086,Raton ergonomico,Perifericos,41.61,3.0,0.0,0.0,Comunitat Valenciana
T2024-00962,2024-08-03,C0057,Altavoz bluetooth,Audio,77.24,4.0,10.0,0.0,Comunitat Valenciana
T2024-04897,2024-11-20,C0050,Tarjeta microSD 256 GB,Almacenamiento,32.97,1.0,0.0,14.77,Canarias
T2024-01491,2024-08-15,C1130,Teclado mecanico,Perifericos,90.6,2.0,15.0,0.0,Madrid
T2024-03579,2024-11-06,C0329,Altavoz bluetooth,Audio,79.26,2.0,0.0,0.0,Comunitat Valenciana
T2024-01248,2024-11-16,C0711,Auriculares con cable,Perifericos,30.08,4.0,5.0,0.0,Madrid
T2024-03739,2024-10-21,C0060,Disco SSD 1 TB,Almacenamiento,95.56,2.0,0.0,0.0,Cataluna
T2024-00774,2024-05-22,C0105,Tarjeta microSD 256 GB,Almacenamiento,33.24,5.0,0.0,0.0,Madrid
T2024-01149,2024-07-08,C0048,Portatil 16 pulgadas,Informatica,1510.24,2.0,0.0,0.0,Madrid
T2024-D0053,2024-09-16,C0174,Teclado mecanico,Perifericos,93.49,1.0,0.0,6.56,Andalucia
T2024-03506,2024-10-29,C0547,Movil gama alta,Telefonia,1019.26,2.0,25.0,0.0,Comunitat Valenciana
